id,artist,album,title,recording_condition,midi_filepath,mp3_filepath,youtube_url,duration_sec,performance_start_sec,performance_end_sec,split,acoust_id,mb_album_id,mb_artist_id,mb_track_id,mb_recording_id,agreement,discogs_idx
1811,Dave McKenna,Easy Street,Cat's Cradle,studio,data/midi/studio/Dave McKenna/Easy Street/Cat's Cradle.midi,data/audio/studio/Dave McKenna/Easy Street/Cat's Cradle.mp3,https://www.youtube.com/watch?v=zYARgIFaczA,193.944,0,194,val,36d8c821-b9fe-4e67-b2bd-4893e2d2535d,36e5a197-8351-4e22-a4e6-63f0f20862ef,a048dfa0-5ce1-40ca-bcdf-56f9d56b32ae,5ab45bed-7610-3049-be84-7f00ad82e1bf,3b760f7c-77ac-4a46-8554-1a76e0319c28,0.8949044585987261,243
1812,Dick Hyman,Dick Hyman Plays Duke Ellington,Prelude to a Kiss,studio,data/midi/studio/Dick Hyman/Dick Hyman Plays Duke Ellington/Prelude to a Kiss.midi,data/audio/studio/Dick Hyman/Dick Hyman Plays Duke Ellington/Prelude to a Kiss.mp3,https://www.youtube.com/watch?v=jb5l9AJVNC8,351.072,0,351,val,97ee0158-952c-4529-a408-9b6bdaf6629b,73223907-8faf-4ad2-b7a7-a80932b9b57d,dab1ad75-3ea3-4071-91c4-7a66475599d4,149fd4a9-46ca-3b3c-a477-ca342ef85a03,90338925-447d-4ba7-b43d-76b4600000c9,0.9299160150593687,112
1813,Dick Hyman,Century Of Jazz Piano 5cd+dvd,Miserioso,studio,data/midi/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Miserioso.midi,data/audio/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Miserioso.mp3,https://www.youtube.com/watch?v=30zAcUlInP0,351.288,0,351,val,03187e25-4cb6-466d-96c0-8f96d2a20ca4,6ee1cbf7-67c4-48c6-926e-52248b4c95f3,dab1ad75-3ea3-4071-91c4-7a66475599d4,85028b16-daa9-4e1c-bf4e-c01acfc86cdb,489ad306-ac15-42b5-8688-25df71d3b58a,0.9023968371633309,121
1814,Randy Weston,Ancient FutureBlue,Roots of the Nile,studio,data/midi/studio/Randy Weston/Ancient FutureBlue/Roots of the Nile.midi,data/audio/studio/Randy Weston/Ancient FutureBlue/Roots of the Nile.mp3,https://www.youtube.com/watch?v=-7XwxzUMeq4,334.56,0,334,val,,,,,,0.9116198203419298,248
1815,Bill Cunliffe,Playground Swing,Chim Chim Chir-Ee,studio,data/midi/studio/Bill Cunliffe/Playground Swing/Chim Chim Chir-Ee.midi,data/audio/studio/Bill Cunliffe/Playground Swing/Chim Chim Chir-Ee.mp3,https://www.youtube.com/watch?v=_flIBWdQehE,199.896,0,199,val,,,,,,0.9668117519042437,249
1816,Bill Cunliffe,Playground Swing,Over the Rainbow,studio,data/midi/studio/Bill Cunliffe/Playground Swing/Over the Rainbow.midi,data/audio/studio/Bill Cunliffe/Playground Swing/Over the Rainbow.mp3,https://www.youtube.com/watch?v=uthhyzC5NI8,249.552,0,249,val,,,,,,0.9560229445506693,249
1817,Jessica Williams,Solo Piano Compositions,Elbow Room - for John Coltrane,studio,data/midi/studio/Jessica Williams/Solo Piano Compositions/Elbow Room - for John Coltrane.midi,data/audio/studio/Jessica Williams/Solo Piano Compositions/Elbow Room - for John Coltrane.mp3,https://www.youtube.com/watch?v=1UBf_HCBEEg,326.016,0,326,val,,,,,,0.8820080615610113,208
1818,Michel Petrucciani,Promenade With Duke,Hidden Joy,studio,data/midi/studio/Michel Petrucciani/Promenade With Duke/Hidden Joy.midi,data/audio/studio/Michel Petrucciani/Promenade With Duke/Hidden Joy.mp3,https://www.youtube.com/watch?v=h3A2xvI6zU4,480.84,0,480,val,b2c9fe7c-6425-40f6-8e1c-500fa96af671,e0dd6281-bb68-49d4-968f-717a23f08a73,2b75141c-05e9-42eb-ae63-6695d86cdc19,d8183b69-5520-4d1b-80f8-57b4e077e570,24f84f04-dd45-44ed-9420-e9c7728554b3,0.9526627218934911,111
1819,George Cables,You Don't Know Me Volume I,Lullaby,studio,data/midi/studio/George Cables/You Don't Know Me Volume I/Lullaby.midi,data/audio/studio/George Cables/You Don't Know Me Volume I/Lullaby.mp3,https://www.youtube.com/watch?v=4fdK5CYF2HM,347.376,0,347,val,5855e29a-6bb7-433f-804b-b746fed28a2d,59870feb-0aa5-42e6-adff-1e29e8ad3121,7d3aa1dd-5e8b-47f3-a65b-41d78c725ce3,a1606e2a-cd66-41f8-986a-61bb00c42708,af5fba04-8ecc-4ea8-a2e8-71a563807d03,0.922149673530889,198
1820,Jed Distler,Quiet Now,The Star-Crossed Lovers,studio,data/midi/studio/Jed Distler/Quiet Now/The Star-Crossed Lovers.midi,data/audio/studio/Jed Distler/Quiet Now/The Star-Crossed Lovers.mp3,https://www.youtube.com/watch?v=8ts7x9l7E3o,218.832,0,218,val,,,,,,0.947072072072072,93
1821,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 6",Boulevard Of Broken Dreams,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/Boulevard Of Broken Dreams.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/Boulevard Of Broken Dreams.mp3",https://www.youtube.com/watch?v=NS9KcYA4kNs,319.776,0,319,val,6510eac1-deef-48a4-9b45-457afd6a8ead,096dda47-78c8-4f4f-a130-b673dad90198,e073f6af-d696-4340-b847-e81fabc4d55b,2ad9d9f5-8c65-3f9a-846c-14d5cf237692,86ccfd6c-246f-4fa0-9d1a-023065c038c3,0.9122454832234013,225
1822,Phineas Newborn Jr,Solo Piano,Memphis Blues,studio,data/midi/studio/Phineas Newborn Jr/Solo Piano/Memphis Blues.midi,data/audio/studio/Phineas Newborn Jr/Solo Piano/Memphis Blues.mp3,https://www.youtube.com/watch?v=XyP_oS-DW5s,133.776,0,131,val,74cb7f83-e8d6-4df2-8c9b-6cbe941b3f1d,4770f1e8-9b39-44ef-acb3-41259f0b2489,e77a6903-a064-4048-b9b9-0a240b6d10c9,193cb813-5c77-48ea-9c10-3f52bed442f8,26855f8d-f646-4b99-b01d-e39417addee6,0.8439209087084559,107
1823,Duke Jordan,In Copenhagen,All the Things You Are,studio,data/midi/studio/Duke Jordan/In Copenhagen/All the Things You Are.midi,data/audio/studio/Duke Jordan/In Copenhagen/All the Things You Are.mp3,https://www.youtube.com/watch?v=-6y-Vc6PcT8,198.072,0,198,val,,,,,,0.8775906735751295,250
1824,Abdullah Ibrahim,Senzo,Blues For A Hip King,studio,data/midi/studio/Abdullah Ibrahim/Senzo/Blues For A Hip King.midi,data/audio/studio/Abdullah Ibrahim/Senzo/Blues For A Hip King.mp3,https://www.youtube.com/watch?v=sgaNsKbUN_4,362.976,0,363,val,,,,,,0.8660274682560248,81
1825,Horace Parlan,Musically Yours,Musically yours,studio,data/midi/studio/Horace Parlan/Musically Yours/Musically yours.midi,data/audio/studio/Horace Parlan/Musically Yours/Musically yours.mp3,https://www.youtube.com/watch?v=-dNm5S_IBcw,338.28,0,338,val,,,,,,0.931636578869488,229
1826,Erroll Garner,Soliloquy,Don't Take Your Love from Me,studio,data/midi/studio/Erroll Garner/Soliloquy/Don't Take Your Love from Me.midi,data/audio/studio/Erroll Garner/Soliloquy/Don't Take Your Love from Me.mp3,https://www.youtube.com/watch?v=x5nwxjl9_iA,457.032,0,457,val,1fe4d9ee-5920-4d6b-b176-da39d56feb65,4a9a2d8a-8d75-4ce7-9486-8d5d82e5f971,75bd5186-9d89-4da9-95de-fce055c28895,0f308815-bd1f-4fa3-9016-286c47cf090a,73e45246-bac1-4b75-a869-d8dd3f791202,0.8581651376146789,251
1827,David Berkman,Plays the Music of John Coltrane and Pete Seeger,Body and Soul,studio,data/midi/studio/David Berkman/Plays the Music of John Coltrane and Pete Seeger/Body and Soul.midi,data/audio/studio/David Berkman/Plays the Music of John Coltrane and Pete Seeger/Body and Soul.mp3,https://www.youtube.com/watch?v=dFIWGTh7c90,218.688,0,218,val,,,,,,0.8602860286028602,10
1828,Oscar Peterson,1951,Body And Soul,studio,data/midi/studio/Oscar Peterson/1951/Body And Soul.midi,data/audio/studio/Oscar Peterson/1951/Body And Soul.mp3,https://www.youtube.com/watch?v=qabYzjatHUg,203.376,0,203,val,673be139-e512-49a1-9a63-7a584d3ae444,716d857a-d921-4c5b-b12f-db98f1f04839,ed801bdd-f057-41c0-94fb-76cb5676cd59,8207254e-b901-3af0-b8a9-21b0216cd650,e7c1f81e-30e5-49bb-b2ce-07316223c4ec,0.8857576414480816,190
1829,Tete Montoliu,Solo Piano,Una Gitarra,studio,data/midi/studio/Tete Montoliu/Solo Piano/Una Gitarra.midi,data/audio/studio/Tete Montoliu/Solo Piano/Una Gitarra.mp3,https://www.youtube.com/watch?v=-_gwLZBPm-U,235.872,0,235,val,,,,,,0.9623213512343006,7
1830,Dick Hyman,Century Of Jazz Piano 5cd+dvd,Sophisticated Lady,studio,data/midi/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Sophisticated Lady.midi,data/audio/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Sophisticated Lady.mp3,https://www.youtube.com/watch?v=ntcFgNIVG9U,381.6,0,381,val,f748db0b-ccbd-45f9-89c5-76ea975f9e40,6ee1cbf7-67c4-48c6-926e-52248b4c95f3,dab1ad75-3ea3-4071-91c4-7a66475599d4,901ffb74-b161-42d6-9d71-a9b27532383e,a3b68b98-d787-4de9-a576-9b7253270fa9,0.925019941504919,121
1831,Dick Hyman,Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart,This Can't Be Love,studio,data/midi/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/This Can't Be Love.midi,data/audio/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/This Can't Be Love.mp3,https://www.youtube.com/watch?v=8FBGHbCDUL4,275.256,0,275,val,2639404d-c9cf-4496-a447-38555e9a181f,1ebff91a-54b7-4a2f-80e8-dc5d463a4464,dab1ad75-3ea3-4071-91c4-7a66475599d4,45c89c29-e51f-4508-bd6b-a2ee520edf22,3d88bcbc-8fc9-4656-897e-bdddb727271d,0.9330379962514909,206
1832,Abdullah Ibrahim,Dream Time,Genesis,studio,data/midi/studio/Abdullah Ibrahim/Dream Time/Genesis.midi,data/audio/studio/Abdullah Ibrahim/Dream Time/Genesis.mp3,https://www.youtube.com/watch?v=r1X-Vo1Fxfc,60.576,0,60,val,dd6c5eaf-4cea-482e-97da-23820ae8e669,cd84f0d5-7f35-44da-ac2f-2bc2331d324c,fd64e185-9973-44d5-ad09-5d5562804292,2bea86d4-0ae6-41ca-8894-0e41dad48963,7aca5d59-6c92-4a17-aa43-a4a0608b2327,0.9418604651162791,238
1833,Cyrus Chestnut,"Blessed Quietness -  A Collection Of Hymns, Spirituals And Carols",The Old Rugged Cross,studio,"data/midi/studio/Cyrus Chestnut/Blessed Quietness -  A Collection Of Hymns, Spirituals And Carols/The Old Rugged Cross.midi","data/audio/studio/Cyrus Chestnut/Blessed Quietness -  A Collection Of Hymns, Spirituals And Carols/The Old Rugged Cross.mp3",https://www.youtube.com/watch?v=PhJAEQdmOD0,251.664,0,251,val,10f6e94e-5206-4c5c-a031-1dc9315f84d6,bdd18008-2a6b-4b1b-9b86-55236270baa9,4bec6c76-e5fd-4cf2-99d9-52befa313986,43e72b9f-efea-34bd-9854-0ee99258d650,e1969c6a-3f95-4b2e-b86d-07a0964e9159,0.8962920046349941,169
1834,Alan Pasqua,Soliloquy,I See Your Face Before Me,studio,data/midi/studio/Alan Pasqua/Soliloquy/I See Your Face Before Me.midi,data/audio/studio/Alan Pasqua/Soliloquy/I See Your Face Before Me.mp3,https://www.youtube.com/watch?v=UrXtVzfTUGM,306.936,0,307,val,,,,,,0.8564766839378238,133
1835,Junior Mance,Junior Mance Special,Since I Lost My Baby I Almost Lost My Mind,studio,data/midi/studio/Junior Mance/Junior Mance Special/Since I Lost My Baby I Almost Lost My Mind.midi,data/audio/studio/Junior Mance/Junior Mance Special/Since I Lost My Baby I Almost Lost My Mind.mp3,https://www.youtube.com/watch?v=jR_mI98c5ec,378.312,0,378,val,d12212d7-c16c-4aaf-9625-346abdb15d65,99786403-c376-4bb7-b7b2-fff2a27b3d2f,d217c8ff-7dcc-4c11-84f2-3b5cdf018523,b23068d4-6d5b-404e-8dea-2377edfe5eb0,656ff2b3-494e-4332-a088-b420d6b2f6f6,0.9149717514124293,220
1836,Kenny Barron,At The Piano,Rhythm-a-Ning,studio,data/midi/studio/Kenny Barron/At The Piano/Rhythm-a-Ning.midi,data/audio/studio/Kenny Barron/At The Piano/Rhythm-a-Ning.mp3,https://www.youtube.com/watch?v=JOLg0Lt0Wtw,349.512,0,349,val,e84e7120-b1e7-495b-9088-25cc1d0ac70f,33bc7bdb-17ba-4f6c-b591-c4b594b77279,6b2e6e7c-4289-447c-a3dc-120e386da267,1b6324ee-a940-408b-91be-3aab18eda9bf,83a1f5a9-1f86-4833-95c8-c022d6d7dd30,0.9269245799140289,144
1837,Brad Mehldau,Suite -  April 2020,VII. - the day moves by -,studio,data/midi/studio/Brad Mehldau/Suite -  April 2020/VII. - the day moves by -.midi,data/audio/studio/Brad Mehldau/Suite -  April 2020/VII. - the day moves by -.mp3,https://www.youtube.com/watch?v=JFO2QCsItPM,117.024,0,117,val,f8117601-8733-4d1e-bb5e-fd7275d78259,ee4449cf-4b23-424a-b0a1-a75468b8b18b,b7723b3f-9a35-438d-bc42-8ad8b5e027ae,897d8385-2e3c-4bd2-a39b-3b210db0f395,83cd02f5-a386-414a-b586-b07df3a844b7,0.8855461085676913,120
1838,Kenny Barron,Golden Lotus,Darn That Dream,studio,data/midi/studio/Kenny Barron/Golden Lotus/Darn That Dream.midi,data/audio/studio/Kenny Barron/Golden Lotus/Darn That Dream.mp3,https://www.youtube.com/watch?v=uwRgCEkXF78,559.296,0,559,val,6eba6fb2-0376-447d-bb7a-da927501edfb,8b0d7686-aac1-4d6f-b43c-aad88826b548,6b2e6e7c-4289-447c-a3dc-120e386da267,5e6e973c-5045-3e58-b403-70e7b76e4a01,f1a04197-3de2-45be-aea8-595ab46f3641,0.9350564726324936,99
1839,Eric Reed,Mercy and Grace,I Know It Was the Blood,studio,data/midi/studio/Eric Reed/Mercy and Grace/I Know It Was the Blood.midi,data/audio/studio/Eric Reed/Mercy and Grace/I Know It Was the Blood.mp3,https://www.youtube.com/watch?v=jMecudAtE-I,276.432,0,276,val,,,,,,0.9127635960044396,103
1840,Dave McKenna,Dave McKenna -  Solo,Scrapple From The Apple,studio,data/midi/studio/Dave McKenna/Dave McKenna -  Solo/Scrapple From The Apple.midi,data/audio/studio/Dave McKenna/Dave McKenna -  Solo/Scrapple From The Apple.mp3,https://www.youtube.com/watch?v=hJ4-bcG0_os,224.352,0,224,val,,,,,,0.7576692684697768,97
1841,Dick Hyman,Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein,The Gentleman Is A Dope,studio,data/midi/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/The Gentleman Is A Dope.midi,data/audio/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/The Gentleman Is A Dope.mp3,https://www.youtube.com/watch?v=QPrh47NOS5o,289.584,0,289,val,06e5155b-8a7b-4f31-bf1a-a43e89e19908,f54bfec3-6668-4a6a-911a-a5673a205be1,dab1ad75-3ea3-4071-91c4-7a66475599d4,0996c333-9c8f-4f20-91b8-967b9131ed87,4436e010-c384-468f-95a0-593c3eada58d,0.9442912300055157,89
1842,Barry Harris,Solo,Cherokee,studio,data/midi/studio/Barry Harris/Solo/Cherokee.midi,data/audio/studio/Barry Harris/Solo/Cherokee.mp3,https://www.youtube.com/watch?v=k-BrLA5aG3g,327.504,0,327,val,,,,,,0.9094452773613193,85
1843,Eric Reed,Mercy and Grace,Wade in the Water,studio,data/midi/studio/Eric Reed/Mercy and Grace/Wade in the Water.midi,data/audio/studio/Eric Reed/Mercy and Grace/Wade in the Water.mp3,https://www.youtube.com/watch?v=hkK5TaCDGUw,295.032,0,295,val,,,,,,0.9135296897149158,103
1844,Dave McKenna,Dancing In The Dark,A Gal In Calico,studio,data/midi/studio/Dave McKenna/Dancing In The Dark/A Gal In Calico.midi,data/audio/studio/Dave McKenna/Dancing In The Dark/A Gal In Calico.mp3,https://www.youtube.com/watch?v=3T15J9tjMlE,260.424,0,260,val,be996a9e-1101-46e4-ba98-99d80108e55d,0b2f5406-0f30-4ecd-8c32-a00dcc8dca9d,a048dfa0-5ce1-40ca-bcdf-56f9d56b32ae,04b91900-3274-4d12-b972-5d5b700f277e,8325c666-fc3a-4042-a123-91462279b915,0.8350379412735071,116
1845,George Cables,"You Don't Know Me, Vol. 2",Waltz for Debby,studio,"data/midi/studio/George Cables/You Don't Know Me, Vol. 2/Waltz for Debby.midi","data/audio/studio/George Cables/You Don't Know Me, Vol. 2/Waltz for Debby.mp3",https://www.youtube.com/watch?v=USbNo5Mx0s4,328.008,0,328,val,97e4d91f-0f01-48c0-8a2d-400c12c78728,59870feb-0aa5-42e6-adff-1e29e8ad3121,7d3aa1dd-5e8b-47f3-a65b-41d78c725ce3,27efa5a4-983b-48ed-b210-53ceb145f949,ce42bf56-17b0-4546-8cac-8aa575cacef9,0.9343376918703808,36
1846,Dave McKenna,Dave McKenna -  Solo,Have You Met Miss Jones Sequence - 3,studio,data/midi/studio/Dave McKenna/Dave McKenna -  Solo/Have You Met Miss Jones Sequence - 3.midi,data/audio/studio/Dave McKenna/Dave McKenna -  Solo/Have You Met Miss Jones Sequence - 3.mp3,https://www.youtube.com/watch?v=CpusStdHetI,163.704,0,163,val,,,,,,0.8217905405405406,97
1847,Abdullah Ibrahim,Dream Time,Did You Hear That Sound,studio,data/midi/studio/Abdullah Ibrahim/Dream Time/Did You Hear That Sound.midi,data/audio/studio/Abdullah Ibrahim/Dream Time/Did You Hear That Sound.mp3,https://www.youtube.com/watch?v=cgljvGwWv_c,173.232,0,173,val,,,,,,0.888888888888889,238
1848,Dick Hyman,Broadway Songbook,A Sleepin' Bee,studio,data/midi/studio/Dick Hyman/Broadway Songbook/A Sleepin' Bee.midi,data/audio/studio/Dick Hyman/Broadway Songbook/A Sleepin' Bee.mp3,https://www.youtube.com/watch?v=vBwqS3IW3pk,253.416,0,253,val,7d398e77-fc58-47f8-8314-435f366ad008,1e99b0c5-8cac-4a0f-9eda-641aac071aee,dab1ad75-3ea3-4071-91c4-7a66475599d4,ec34e634-23dd-3e41-9861-6caa0f25432d,8da4832d-0dbc-41f8-b661-da581cf1b523,0.9400119976004799,8
1849,Duke Jordan,"Solo Master Pieces, Vol. 2",Foxie Cakes,studio,"data/midi/studio/Duke Jordan/Solo Master Pieces, Vol. 2/Foxie Cakes.midi","data/audio/studio/Duke Jordan/Solo Master Pieces, Vol. 2/Foxie Cakes.mp3",https://www.youtube.com/watch?v=2JM3Q3CaURw,250.56,11,236,val,,,,,,0.9628205128205128,176
1850,Marcus Roberts,Alone With Three Giants,Jungle Blues,studio,data/midi/studio/Marcus Roberts/Alone With Three Giants/Jungle Blues.midi,data/audio/studio/Marcus Roberts/Alone With Three Giants/Jungle Blues.mp3,https://www.youtube.com/watch?v=hgXbNlWVffo,323.112,0,323,val,,,,,,0.9111818825194622,212
1851,Don Grusin,Out of Thin Air,When Last We Spoke,studio,data/midi/studio/Don Grusin/Out of Thin Air/When Last We Spoke.midi,data/audio/studio/Don Grusin/Out of Thin Air/When Last We Spoke.mp3,https://www.youtube.com/watch?v=YHxYvDzT2QE,214.2,0,214,val,a797d061-bb51-4361-ab8e-a65bbb64f156,9af365a0-7b03-47c9-b9a4-d39ca0560ae8,d9de0bb8-9849-4c64-8432-2a5f92e215e1,ac3b41ab-c81a-4ddd-a97c-7c7072eb3016,05959c3e-9530-4454-a088-6443485cf1f1,0.8477508650519031,224
1852,Dick Hyman,Century Of Jazz Piano 5cd+dvd,Maple Leaf Rag,studio,data/midi/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Maple Leaf Rag.midi,data/audio/studio/Dick Hyman/Century Of Jazz Piano 5cd+dvd/Maple Leaf Rag.mp3,https://www.youtube.com/watch?v=QdbaK0E1MnU,184.632,0,184,val,3c341e95-9c9c-490e-8b23-2eb0655f8256,6ee1cbf7-67c4-48c6-926e-52248b4c95f3,dab1ad75-3ea3-4071-91c4-7a66475599d4,0f06f43e-cc3c-4f1b-a33a-6003210fbd90,b5272d2b-eda7-44ea-88aa-479bbae132b4,0.9381261048909841,121
1853,Ray Bryant,Alone With The Blues,Me And The Blues (Blues 1),studio,data/midi/studio/Ray Bryant/Alone With The Blues/Me And The Blues (Blues 1).midi,data/audio/studio/Ray Bryant/Alone With The Blues/Me And The Blues (Blues 1).mp3,https://www.youtube.com/watch?v=npxbe8Z4AE8,302.856,0,302,val,72fc9e7c-7492-4283-8c3f-d605329c3998,35e61b13-07ec-41f5-ba3d-3f7d92a5b6bd,7feee525-a8ff-4a59-85f6-2b5190ea3e38,0f6c554c-6531-3cfc-a874-2a919c9501cd,ff8f665e-0dd0-48bc-8e7a-56f0bdc96eb7,0.8650000000000001,213
1854,Ahmad Jamal,Ballades,Because I Love You,studio,data/midi/studio/Ahmad Jamal/Ballades/Because I Love You.midi,data/audio/studio/Ahmad Jamal/Ballades/Because I Love You.mp3,https://www.youtube.com/watch?v=MtAVrvWUbsY,360.024,0,360,val,248b7329-42d1-4de4-a794-41d61153a158,d13dc9f0-2dbc-45fd-ab0f-b569ff5df532,cf816800-4e0e-4d80-9cca-50a725e93787,66aea5c9-ca2c-4609-87f6-c58a0abd6ef0,76b3b605-e20b-4aa3-8d78-e8a229603ca0,0.8920369177935179,0
1855,Roland Hanna,Solo Piano,I Got It Bad and That Ain't Good,studio,data/midi/studio/Roland Hanna/Solo Piano/I Got It Bad and That Ain't Good.midi,data/audio/studio/Roland Hanna/Solo Piano/I Got It Bad and That Ain't Good.mp3,https://www.youtube.com/watch?v=5CiARUr7sp0,371.28,0,371,val,b2462b56-4324-4dff-9f45-313331526fa4,84c9fb4e-7b56-4ba8-9f8f-f0029571ef51,7af9292e-dde2-4684-a758-ce9064aedd38,a4812daf-5597-3fb7-b7f0-8ad99684ff93,60423dcd-4030-42dc-a741-a3bd37b440e0,0.686436709848603,191
1856,Teddy Wilson,Solo Piano - The Keystone Transriptions,Rhythmatics,studio,data/midi/studio/Teddy Wilson/Solo Piano - The Keystone Transriptions/Rhythmatics.midi,data/audio/studio/Teddy Wilson/Solo Piano - The Keystone Transriptions/Rhythmatics.mp3,https://www.youtube.com/watch?v=A2PNLtK-HzE,140.304,0,140,val,,c488f9df-0862-4f0a-8a9f-d98fb7c96c3b,2e89725a-ac85-414c-b3b2-70f0a82fae9a,4864733e-b9d3-457a-9f62-5fe47abede91,48a2c3cc-c771-4272-a728-49d0a112a5c6,0.7664701358625994,69
1857,Hank Jones,SOLO 1976 A Tribute to Duke Ellington,Sophisticated Lady,studio,data/midi/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/Sophisticated Lady.midi,data/audio/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/Sophisticated Lady.mp3,https://www.youtube.com/watch?v=rJUq5HqI9Fg,158.304,0,158,val,43c7aa47-aa0e-42cf-8680-e40b1a564a45,55b7f2e2-d0b8-41a0-a66f-9e1b2540a951,80d610fe-7771-4226-aa9b-950944791698,48484c4f-8ad8-34ff-8da8-9097a8d3e2f7,dd1fe682-aab8-4575-9b42-86e9c76f555e,0.9060773480662984,174
1858,Fred Hersch,Thelonious -  Fred Hersch Plays Monk,Evidence,studio,data/midi/studio/Fred Hersch/Thelonious -  Fred Hersch Plays Monk/Evidence.midi,data/audio/studio/Fred Hersch/Thelonious -  Fred Hersch Plays Monk/Evidence.mp3,https://www.youtube.com/watch?v=dbLlU5lQrz0,209.064,0,209,val,4c18837f-6c37-4157-a51e-8b246fb59341,dba40576-a6fe-4c89-99e7-d74a15c683b1,f573100a-b05b-4286-83f0-5620adf73695,ab3d6eda-502f-37a8-aa29-c4a4db25a60c,f7ef0ede-b152-4332-a09b-f89c15223307,0.9452389257063133,159
1859,Ahmad Jamal,Ballades,Emily,studio,data/midi/studio/Ahmad Jamal/Ballades/Emily.midi,data/audio/studio/Ahmad Jamal/Ballades/Emily.mp3,https://www.youtube.com/watch?v=y-Kkqckb-fw,260.976,0,261,val,a0788f75-ea81-4dc2-a0da-2c5e75502334,d13dc9f0-2dbc-45fd-ab0f-b569ff5df532,cf816800-4e0e-4d80-9cca-50a725e93787,06d6f792-6dd2-422e-ba8a-61e9bbef8b3a,0b61bc9d-bb7e-4a39-a1f9-5ed70129478f,0.9197080291970804,0
1860,Jessica Williams,Solo Piano Compositions,Simple Things - for Dexter Gordon,studio,data/midi/studio/Jessica Williams/Solo Piano Compositions/Simple Things - for Dexter Gordon.midi,data/audio/studio/Jessica Williams/Solo Piano Compositions/Simple Things - for Dexter Gordon.mp3,https://www.youtube.com/watch?v=IV5h5YhYPxE,435.216,0,435,val,,,,,,0.8747719356443855,208
1861,Dave McKenna,Dave McKenna -  Solo,Have You Met Miss Jones-Sequence - 1,studio,data/midi/studio/Dave McKenna/Dave McKenna -  Solo/Have You Met Miss Jones-Sequence - 1.midi,data/audio/studio/Dave McKenna/Dave McKenna -  Solo/Have You Met Miss Jones-Sequence - 1.mp3,https://www.youtube.com/watch?v=7QdKxKtgWj4,174.864,0,174,val,,,,,,0.83373963920039,97
1862,Junior Mance,Junior Mance Special,I Wish I Knew How It Would Feel To Be Free,studio,data/midi/studio/Junior Mance/Junior Mance Special/I Wish I Knew How It Would Feel To Be Free.midi,data/audio/studio/Junior Mance/Junior Mance Special/I Wish I Knew How It Would Feel To Be Free.mp3,https://www.youtube.com/watch?v=wwWBfcr_WYs,363.984,0,364,val,58e5187e-9c1d-4ef9-8976-16be113d9ebf,99786403-c376-4bb7-b7b2-fff2a27b3d2f,d217c8ff-7dcc-4c11-84f2-3b5cdf018523,af114f5e-278c-437f-bc28-1798b3445983,aec7f46a-4f11-4932-8391-71e5cc65e33d,0.9011609664261061,220
1863,Roland Hanna,Solo Piano,Swing Me No Waltzes,studio,data/midi/studio/Roland Hanna/Solo Piano/Swing Me No Waltzes.midi,data/audio/studio/Roland Hanna/Solo Piano/Swing Me No Waltzes.mp3,https://www.youtube.com/watch?v=VFpdFhhfWJU,244.464,0,244,val,,,,,,0.9299407459044964,191
1864,Art Tatum,"The Art Tatum Solo Masterpieces, Volume 1",Willow Weep For Me,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Volume 1/Willow Weep For Me.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Volume 1/Willow Weep For Me.mp3",https://www.youtube.com/watch?v=aZyOfRJwGsc,274.032,0,274,val,,,,,,0.9165691355960542,242
1865,George Cables,You Don't Know Me Volume I,Helen's Song,studio,data/midi/studio/George Cables/You Don't Know Me Volume I/Helen's Song.midi,data/audio/studio/George Cables/You Don't Know Me Volume I/Helen's Song.mp3,https://www.youtube.com/watch?v=uGwCzbcpJRk,372.312,0,372,val,f2707abe-a5a9-4a83-81d6-b8e118375b34,59870feb-0aa5-42e6-adff-1e29e8ad3121,7d3aa1dd-5e8b-47f3-a65b-41d78c725ce3,00ecf560-e236-434d-82ed-e6398116c0f6,52781d1f-1e0c-49a4-b372-c6a0f6de55d1,0.9412757340533243,198
